"signature"	"gene"	"PageRank"	"EigenCentrality"	"PPI_cat"	"strength"	"normalized.strength"	"annd"	"rank_by_PR"	"rank_by_strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"p.PageRank"	"rank_by_p.PR"	"p.annd"	"rank_by_p.ANND"
"HiG_13"	"Atxn10"	0.000679826415751752	0.0259887555362323	"HiG"	0.171391255886746	0.000324604651300655	93.0177728308052	419	404	404	188	NA	NA	NA	NA
"HiG_13"	"Bambi"	0.000593167252658398	0.00648077963170056	"HiG"	0.125199793446463	0.000237120820921331	75.9081860890605	446	430	430	354	NA	NA	NA	NA
"HiG_13"	"Basp1"	0.00136624414784709	0.0408538971639827	"HiG"	0.401953308479592	0.000761275205453773	86.083694331918	282	297	297	268	NA	NA	NA	NA
"HiG_13"	"Baz1a"	0.000685822951790994	0.0115706225910163	"HiG"	0.153463631348937	0.000290650816948744	73.0217591413058	417	418	418	372	NA	NA	NA	NA
"HiG_13"	"Bbx"	0.000380187352984479	0.000888465869191542	"HiG"	0.0247638045923126	4.69011450611981e-05	47.3152222329317	512	513	513	477	NA	NA	NA	NA
"HiG_13"	"Bccip"	0.00143479506373343	0.0792796335766498	"HiG"	0.594719165827402	0.00112636205649129	93.357018728379	271	240	240	184	NA	NA	NA	NA
"HiG_13"	"Bex1"	0.00198286566173323	0.00446408881364384	"HiG"	0.402039539002679	0.000761438520838406	18.7155821393226	192	296	296	520	NA	NA	NA	NA
"HiG_13"	"Bex2"	0.00119465805330235	0.00262015124196629	"HiG"	0.22254823320729	0.000421492865922898	20.4242709868131	314	382	382	517	NA	NA	NA	NA
"HiG_13"	"Bex3"	0.00179285078181677	0.00221595791315446	"HiG"	0.347447266061639	0.00065804406451068	15.1808323794166	216	321	321	523	NA	NA	NA	NA
"HiG_13"	"Bex4"	0.00106371971525136	0.000484274056683498	"HiG"	0.179777258389012	0.000340487231797372	12.3119916026923	340	401	401	527	NA	NA	NA	NA
"HiG_13"	"Bin1"	0.0015887269293244	0.0317281276693877	"HiG"	0.419806060414769	0.000795087235634033	76.117824581983	248	287	287	352	NA	NA	NA	NA
"HiG_13"	"Birc5"	0.00332810223940378	0.1652340392295	"HiG"	1.43887497031467	0.00272514198923233	96.3625961725009	78	76	76	145	NA	NA	NA	NA
"HiG_13"	"Bmp2"	0.00137239041152976	0.034753634947366	"HiG"	0.451420960101371	0.00085496393958593	91.8047211372188	278	271	271	207	NA	NA	NA	NA
"HiG_13"	"Bnip3"	0.00182975549177253	0.107472824593861	"HiG"	0.719691534974733	0.00136305214957336	104.533721662906	210	198	198	74	NA	NA	NA	NA
"HiG_13"	"Bnip3l"	0.00101215605268936	0.0299474305910994	"HiG"	0.289079225286655	0.000547498532739877	83.940024652193	350	348	348	285	NA	NA	NA	NA
"HiG_13"	"Bri3"	0.000341996475472479	0.000342324670185337	"HiG"	0.0164211074269263	3.11005822479665e-05	33	521	521	521	502	NA	NA	NA	NA
"HiG_13"	"Brix1"	0.00325576139824243	0.203684419820806	"HiG"	1.50945514987576	0.00285881657173439	86.6810279198727	82	66	66	260	NA	NA	NA	NA
"HiG_13"	"Bzw2"	0.000503627115992507	0.011073393375895	"HiG"	0.0963624687561597	0.000182504675674545	87.0140722082227	480	457	457	256	NA	NA	NA	NA
"HiG_13"	"C1qbp"	0.00200669649836633	0.114633792941584	"HiG"	0.809733533725776	0.001533586238117	96.3234194591521	188	176	176	147	NA	NA	NA	NA
"HiG_13"	"Cacybp"	0.00221039284247353	0.164677282138348	"HiG"	0.965121132464381	0.00182788093269769	111.847416344287	169	142	142	26	NA	NA	NA	NA
"HiG_13"	"Cadm1"	0.00124370873355638	0.0433420042245372	"HiG"	0.439645240841509	0.000832661440987707	107.248866506557	302	278	278	49	NA	NA	NA	NA
"HiG_13"	"Cald1"	0.000830772567273796	0.016580946590537	"HiG"	0.231209131912652	0.000437896083167901	92.1135675586779	394	376	376	201	NA	NA	NA	NA
"HiG_13"	"Calm1"	0.00154050427713933	0.0541350414290974	"HiG"	0.557490386458591	0.00105585300465642	93.366203041564	255	246	246	183	NA	NA	NA	NA
"HiG_13"	"Calm2"	0.00250845139383982	0.0918621078608372	"HiG"	0.954004322875142	0.00180682636908171	87.615443214489	136	147	147	253	NA	NA	NA	NA
"HiG_13"	"Calr"	0.00452475470174726	0.251725276128109	"HiG"	1.9137102652408	0.00362445125992576	91.560542070154	32	37	37	215	NA	NA	NA	NA
"HiG_13"	"Capns1"	0.0011032532789761	0.0263562623524937	"HiG"	0.334250677344168	0.000633050525273045	84.7983084282528	329	327	327	279	NA	NA	NA	NA
"HiG_13"	"Car4"	0.00121760254516849	0.0364481547846058	"HiG"	0.426389844819287	0.000807556524278953	66.7427166334772	309	282	282	401	NA	NA	NA	NA
"HiG_13"	"Carnmt1"	0.000355996037370507	0.00101464905989149	"HiG"	0.022302021015157	4.22386761650701e-05	51.1753813405728	516	514	514	458	NA	NA	NA	NA
"HiG_13"	"Cbx1"	0.00125127428269213	0.041807733128824	"HiG"	0.392707628983506	0.000743764448832398	104.060496197637	299	301	301	77	NA	NA	NA	NA
"HiG_13"	"Cck"	0.00194087616051751	0.0787150779354926	"HiG"	0.764351468438237	0.0014476353568906	111.944165780692	199	188	188	24	NA	NA	NA	NA
"HiG_13"	"Ccnb1"	0.00376264815106219	0.160213978249549	"HiG"	1.61548726805705	0.00305963497738078	99.4521452090959	52	57	57	119	NA	NA	NA	NA
"HiG_13"	"Ccnd1"	0.00621404347878902	0.237990855266049	"HiG"	2.57671681332136	0.00488014547977531	91.3291385708367	12	15	15	217	NA	NA	NA	NA
"HiG_13"	"Ccnd2"	0.00230975519791473	0.0934164085660573	"HiG"	0.914957441686104	0.00173287394258732	110.099966509719	154	157	157	36	NA	NA	NA	NA
"HiG_13"	"Ccnjl"	0.00067380374089026	0.0116858378063967	"HiG"	0.156475274736	0.000296354686999999	81.4690393064782	423	414	414	305	NA	NA	NA	NA
"HiG_13"	"Cct4"	0.00469686881240993	0.386989429496394	"HiG"	2.21193840616122	0.00418927728439626	107.681747276493	29	25	25	45	NA	NA	NA	NA
"HiG_13"	"Cct8"	0.00472237959688277	0.4246456426438	"HiG"	2.26785231154148	0.00429517483246492	111.192139514907	28	21	21	30	NA	NA	NA	NA
"HiG_13"	"Cd24a"	0.00336711083032601	0.123667108834428	"HiG"	1.36446221168106	0.00258420873424442	97.9691485491534	71	86	86	131	NA	NA	NA	NA
"HiG_13"	"Cd59a"	0.00131849917597163	0.0310510295724171	"HiG"	0.4048072213515	0.000766680343468751	83.4219749502894	290	294	294	290	NA	NA	NA	NA
"HiG_13"	"Cd63"	0.00284912628429047	0.135291847228181	"HiG"	1.14861778807118	0.00217541247740753	105.499444954213	110	113	113	66	NA	NA	NA	NA
"HiG_13"	"Cd81"	0.00413162740645984	0.140212309840658	"HiG"	1.640356490282	0.00310673577704924	88.8470830279204	38	54	54	242	NA	NA	NA	NA
"HiG_13"	"Cd9"	0.00309923182591429	0.119587870161129	"HiG"	1.20456452427603	0.00228137220506825	97.4014911595737	92	104	104	137	NA	NA	NA	NA
"HiG_13"	"Cdc20"	0.00428069728865599	0.174257766208328	"HiG"	1.85856860644079	0.00352001630007725	90.6664054020878	35	38	38	220	NA	NA	NA	NA
"HiG_13"	"Cdca7"	0.000915777006695775	0.029102639983869	"HiG"	0.303720255788247	0.000575227757174709	95.6540752005931	373	341	341	159	NA	NA	NA	NA
"HiG_13"	"Cdk1"	0.00507625906896637	0.241847970630204	"HiG"	2.22132416109529	0.00420705333540775	100.815528229384	23	24	24	109	NA	NA	NA	NA
"HiG_13"	"Cdkn1c"	0.003598349015125	0.0963001460682949	"HiG"	1.36557725077273	0.00258632055070593	81.1443637518194	60	85	85	310	NA	NA	NA	NA
"HiG_13"	"Cdv3"	0.000454054400218368	0.0142516968047977	"HiG"	0.0871781201739295	0.000165110076086988	95.3445019358292	494	469	469	161	NA	NA	NA	NA
"HiG_13"	"Cdx2"	0.00233465827637947	0.0556774878809178	"HiG"	0.841984986586075	0.0015946685352009	83.9109121148288	152	165	165	286	NA	NA	NA	NA
"HiG_13"	"Cebpd"	0.000968590797087775	0.037986703913624	"HiG"	0.300139913599309	0.000568446806059297	94.0596740013727	365	343	343	175	NA	NA	NA	NA
"HiG_13"	"Cfl2"	0.00210689089831047	0.0866353475820922	"HiG"	0.775240063340942	0.00146825769572148	105.114881011718	182	181	181	70	NA	NA	NA	NA
"HiG_13"	"Chchd4"	0.00124651135117201	0.0583952118724019	"HiG"	0.419646207982137	0.000794784484814654	73.1839522666686	301	288	288	370	NA	NA	NA	NA
"HiG_13"	"Cited2"	0.000812379647645473	0.0185745198949656	"HiG"	0.210202169867675	0.00039811017020393	101.767524272592	397	387	387	99	NA	NA	NA	NA
"HiG_13"	"Ckap4"	0.000876516857326797	0.0303247210020404	"HiG"	0.259790401745782	0.000492027276033677	97.1079308435581	382	365	365	138	NA	NA	NA	NA
"HiG_13"	"Cks2"	0.00213562961886809	0.0818043391910393	"HiG"	0.87148071766534	0.00165053166224496	94.6471471632393	179	161	161	167	NA	NA	NA	NA
"HiG_13"	"Cldn5"	0.00578776179952547	0.0928395104108763	"HiG"	2.22909162246462	0.00422176443648602	55.7882381824933	13	23	23	443	NA	NA	NA	NA
"HiG_13"	"Clic1"	0.00275446880226556	0.0832299576113922	"HiG"	1.02829501875369	0.00194752844460927	80.634558867646	114	132	132	315	NA	NA	NA	NA
"HiG_13"	"Clns1a"	0.00170854204321255	0.0779308342332266	"HiG"	0.696948960549783	0.00131997909195035	86.5183333436385	226	204	204	262	NA	NA	NA	NA
"HiG_13"	"Clta"	0.00123049109945211	0.025186690185064	"HiG"	0.359532533200875	0.00068093282803196	64.2376546414849	307	316	316	413	NA	NA	NA	NA
"HiG_13"	"Cmtm3"	0.000909824105370057	0.00219559349906114	"HiG"	0.10857873377694	0.000205641541244205	28.2565717264349	376	443	443	513	NA	NA	NA	NA
"HiG_13"	"Cmtm7"	0.00055551887139586	0.000250342886813471	"HiG"	0.0464144343431487	8.79061256499029e-05	16.7214310458751	460	502	502	522	NA	NA	NA	NA
"HiG_13"	"Cmtm8"	0.00104966945999373	0.00308918507592951	"HiG"	0.170950150315424	0.000323769224082241	29.8570106439674	342	405	405	506	NA	NA	NA	NA
"HiG_13"	"Cnn2"	0.00133591647659693	0.018942454385006	"HiG"	0.395948112746545	0.000749901728686638	72.5457570786526	288	298	298	374	NA	NA	NA	NA
"HiG_13"	"Cnn3"	0.00145813558387706	0.0371932081194647	"HiG"	0.459877303751168	0.00087097974195297	80.3139411961159	270	269	269	319	NA	NA	NA	NA
"HiG_13"	"Cnpy2"	0.000864633366769	0.0270324624702479	"HiG"	0.250956514785674	0.000475296429518323	78.7932623412412	387	367	367	334	NA	NA	NA	NA
"HiG_13"	"Cox17"	0.000736112436699017	0.0639307720174605	"HiG"	0.207288316440781	0.00039259150841057	52.6847478412289	410	389	389	452	NA	NA	NA	NA
"HiG_13"	"Crabp1"	0.000771457283681765	0.0126885458803547	"HiG"	0.190125781444005	0.000360086707280313	78.9615434748911	404	394	394	332	NA	NA	NA	NA
"HiG_13"	"Creb3l2"	0.000637626037060721	0.0119187879680484	"HiG"	0.107170315953914	0.00020297408324605	86.8389722969788	432	444	444	257	NA	NA	NA	NA
"HiG_13"	"Creg1"	0.000447267489538791	0.00220418199633352	"HiG"	0.0622265356747557	0.000117853287262795	43.8093756846583	497	489	489	482	NA	NA	NA	NA
"HiG_13"	"Creld2"	0.00251121249685121	0.121563149838024	"HiG"	0.9487882215075	0.00179694738921875	83.443739658824	135	148	148	289	NA	NA	NA	NA
"HiG_13"	"Crip2"	0.00101825712999813	0.0119284884796531	"HiG"	0.217934991700999	0.000412755666100376	66.1030975514166	347	383	383	406	NA	NA	NA	NA
"HiG_13"	"Csrp1"	0.000738505870661701	0.0106401891945176	"HiG"	0.155413611750671	0.000294343961648998	67.60252753664	409	415	415	400	NA	NA	NA	NA
"HiG_13"	"Csrp2"	0.000569748765553803	0.00530773744852127	"HiG"	0.112080803912085	0.000212274249833494	70.4495631919682	453	437	437	380	NA	NA	NA	NA
"HiG_13"	"Cstb"	0.000547336242298379	0.00509932741907508	"HiG"	0.0972658262836699	0.000184215580082708	61.3339535461597	463	456	456	427	NA	NA	NA	NA
"HiG_13"	"Ctnna1"	0.00152151678926166	0.0299942745017547	"HiG"	0.415785681234004	0.000787472881125008	90.4708032331846	260	292	292	225	NA	NA	NA	NA
"HiG_13"	"Ctnnbip1"	0.000555167636873242	0.00648917909315306	"HiG"	0.0883525145156737	0.000167334307794837	91.5996096763285	461	462	462	213	NA	NA	NA	NA
"HiG_13"	"Ctsh"	0.00141048110926647	0.0278589835963141	"HiG"	0.422522652735905	0.000800232296848306	65.775356867182	274	286	286	408	NA	NA	NA	NA
"HiG_13"	"Ctsl"	0.00181732992535815	0.0727388415719084	"HiG"	0.686018784913841	0.00129927800173076	102.688105099193	213	209	209	88	NA	NA	NA	NA
"HiG_13"	"Cycs"	0.00169147431783271	0.136524991637086	"HiG"	0.664299674669098	0.00125814332323693	89.6046066291565	231	218	218	233	NA	NA	NA	NA
"HiG_13"	"Cyp26a1"	0.000585945600588911	0.00652649892658316	"HiG"	0.115457969927993	0.000218670397590896	79.9579032137294	448	433	433	323	NA	NA	NA	NA
"HiG_13"	"Cyr61"	0.001506360982012	0.0419338776698379	"HiG"	0.501574092137656	0.000949950932078894	92.3405000602059	261	263	263	200	NA	NA	NA	NA
"HiG_13"	"Dars"	0.00111141698049939	0.0608955467081387	"HiG"	0.373669394017115	0.000707707185638476	101.964958095418	327	307	307	95	NA	NA	NA	NA
"HiG_13"	"Dbn1"	0.00108975050241504	0.0101227393519931	"HiG"	0.307503678932519	0.000582393331311589	54.5712823159324	332	339	339	446	NA	NA	NA	NA
"HiG_13"	"Dctpp1"	0.001657078722801	0.0676463870447564	"HiG"	0.656631201004332	0.00124361969887184	96.1168485443323	234	220	220	152	NA	NA	NA	NA
"HiG_13"	"Ddt"	0.000514018763471789	0.00478824056703106	"HiG"	0.0821304369567404	0.000155550069993827	69.0612842673869	476	475	475	393	NA	NA	NA	NA
"HiG_13"	"Ddx21"	0.00219412206784352	0.138417059556775	"HiG"	0.960895387849332	0.00181987762850252	96.9519968126553	173	144	144	140	NA	NA	NA	NA
"HiG_13"	"Ddx39b"	0.00271541267054204	0.160523230051665	"HiG"	1.1888268192996	0.00225156594564318	98.7644277635022	118	109	109	124	NA	NA	NA	NA
"HiG_13"	"Ddx5"	0.0046109329431566	0.401608753636275	"HiG"	2.15049652827615	0.00407291009143211	114.538397778497	31	29	29	19	NA	NA	NA	NA
"HiG_13"	"Degs1"	0.000431971843311495	0.00324819247746656	"HiG"	0.0513153834898505	9.71882263065351e-05	79.8653870438383	500	498	498	325	NA	NA	NA	NA
"HiG_13"	"Dek"	0.00131222024159978	0.0542036512023345	"HiG"	0.481577850355909	0.000912079262037707	96.5328989379256	292	266	266	143	NA	NA	NA	NA
"HiG_13"	"Dkc1"	0.00358457830225146	0.252880569445637	"HiG"	1.68016449537902	0.00318212972609662	100.429009371579	62	50	50	111	NA	NA	NA	NA
"HiG_13"	"Dlk1"	0.00256600465309668	0.0689215141242567	"HiG"	0.944537921957046	0.0017888975794641	85.4888911705614	130	150	150	271	NA	NA	NA	NA
"HiG_13"	"Dnaja1"	0.00301618245813466	0.285149871523908	"HiG"	1.37633896679862	0.00260670258863376	130.182392935957	100	83	83	4	NA	NA	NA	NA
"HiG_13"	"Dnajc3"	0.00333754445126096	0.186405672444205	"HiG"	1.34666671821331	0.00255050514813127	95.8557536984216	76	87	87	156	NA	NA	NA	NA
"HiG_13"	"Dnmt3a"	0.00207961886191616	0.081282585909726	"HiG"	0.792823867101177	0.00150156035435829	107.479889425781	184	177	177	47	NA	NA	NA	NA
"HiG_13"	"Dok4"	0.000380485929396545	0.000293550015626216	"HiG"	0.0269513803325924	5.10442809329402e-05	25.9449365052121	511	512	512	516	NA	NA	NA	NA
"HiG_13"	"Dusp2"	0.000990376156031133	0.0233725986547057	"HiG"	0.275949792382782	0.000522632182543148	94.915036514562	357	355	355	166	NA	NA	NA	NA
"HiG_13"	"Dut"	0.00234003904041502	0.0863595457656044	"HiG"	0.923572682279597	0.0017491906861356	82.6382705159904	151	156	156	293	NA	NA	NA	NA
"HiG_13"	"Dynll2"	0.000899546484508066	0.0244794540962457	"HiG"	0.258488310414767	0.000489561193967362	94.356039464344	378	366	366	171	NA	NA	NA	NA
"HiG_13"	"Ebf1"	0.000981790571795132	0.0178239853709679	"HiG"	0.277270113767561	0.000525132791226442	91.6145998531544	359	354	354	212	NA	NA	NA	NA
"HiG_13"	"Ebna1bp2"	0.00259135893937758	0.145989155831285	"HiG"	1.1781759246438	0.00223139379667387	92.7063969705801	126	111	111	194	NA	NA	NA	NA
"HiG_13"	"Ecscr"	0.00164746163534417	0.0172996580607318	"HiG"	0.566435888639737	0.00107279524363587	45.8193273138393	237	244	244	481	NA	NA	NA	NA
"HiG_13"	"Eef1e1"	0.00158841714659411	0.0756568700906464	"HiG"	0.622483950856896	0.00117894687662291	93.8877889708402	249	229	229	177	NA	NA	NA	NA
"HiG_13"	"Egfl7"	0.00305541445071144	0.0316699775276134	"HiG"	1.04819120112268	0.00198521060818689	43.5399633220495	96	128	128	484	NA	NA	NA	NA
"HiG_13"	"Ehd4"	0.000518981684759077	0.00507781218856301	"HiG"	0.0943047780770328	0.000178607534236805	69.7478610135998	474	459	459	385	NA	NA	NA	NA
"HiG_13"	"Eif3e"	0.00344078717043803	0.258696231077768	"HiG"	1.57919787435245	0.00299090506506147	96.4889984784428	69	58	58	144	NA	NA	NA	NA
"HiG_13"	"Eif3m"	0.0025416232400031	0.218772521441161	"HiG"	1.16702815979922	0.00221028060568035	106.888597929272	132	112	112	52	NA	NA	NA	NA
"HiG_13"	"Eif4a1"	0.00684321552314526	0.492553897383396	"HiG"	3.26018199563594	0.00617458711294685	102.179571131937	9	8	8	94	NA	NA	NA	NA
"HiG_13"	"Eif4a3"	0.00291436567309278	0.182330632004624	"HiG"	1.29286560339655	0.00244860909734195	101.777234172184	106	91	91	98	NA	NA	NA	NA
"HiG_13"	"Eif4ebp1"	0.00152610891829609	0.0869149720843256	"HiG"	0.574391004273133	0.0010878617505173	118.289659803839	258	243	243	12	NA	NA	NA	NA
"HiG_13"	"Elk3"	0.000581016112859633	0.00220374775186289	"HiG"	0.10686745214946	0.000202400477555795	43.8075459487893	449	445	445	483	NA	NA	NA	NA
"HiG_13"	"Elovl1"	0.000534715468850304	0.00193439714603978	"HiG"	0.0776855396399507	0.000147131703863543	35.2859607461729	467	479	479	500	NA	NA	NA	NA
"HiG_13"	"Emb"	0.000481591365598436	0.0103467187412766	"HiG"	0.0874940731663456	0.000165708471905958	117.760530921231	489	467	467	13	NA	NA	NA	NA
"HiG_13"	"Emc7"	0.000632419269021146	0.00720414757228694	"HiG"	0.100397112851703	0.000190146047067619	61.381941335058	433	450	450	426	NA	NA	NA	NA
"HiG_13"	"Emilin1"	0.000683509793080653	0.0112992511505102	"HiG"	0.160303337577154	0.000303604806017336	74.038767853235	418	411	411	363	NA	NA	NA	NA
"HiG_13"	"Eng"	0.00221395247189662	0.0569295666366114	"HiG"	0.757633186520783	0.00143491133810754	87.8189662384816	167	191	191	250	NA	NA	NA	NA
"HiG_13"	"Eno1"	0.00476022227422128	0.363617396577212	"HiG"	2.15620481641097	0.0040837212432026	93.1301192193104	27	28	28	186	NA	NA	NA	NA
"HiG_13"	"Epop"	0.000447673845757782	0.0118677928819052	"HiG"	0.0724509906354335	0.000137217785294382	147.186702517169	496	480	480	3	NA	NA	NA	NA
"HiG_13"	"Esam"	0.00378634311014206	0.0475495866203965	"HiG"	1.40128953672364	0.00265395745591598	49.2637419816572	50	80	80	465	NA	NA	NA	NA
"HiG_13"	"Etv2"	0.00233169503837169	0.0209337038764711	"HiG"	0.77346556084684	0.00146489689554326	48.9649126123087	153	182	182	467	NA	NA	NA	NA
"HiG_13"	"Eva1b"	0.000348854166370371	0.00101035798247589	"HiG"	0.027126397652525	5.13757531297822e-05	51.2143506406983	519	511	511	457	NA	NA	NA	NA
"HiG_13"	"Evi5"	0.000448824105038103	0.00207022819525795	"HiG"	0.050153365495664	9.49874346508788e-05	52.9245441020308	495	499	499	449	NA	NA	NA	NA
"HiG_13"	"Exoc3l"	0.000381262717164338	0.000341722000913115	"HiG"	0.0193820469583887	3.67084222696755e-05	29.5930352277785	510	516	516	508	NA	NA	NA	NA
"HiG_13"	"Exoc3l4"	0.00050995819081466	0.000660528133281744	"HiG"	0.0394736646072127	7.47607284227514e-05	29.3182723782005	478	505	505	510	NA	NA	NA	NA
"HiG_13"	"F11r"	0.0017661104440981	0.0309073611208128	"HiG"	0.59618909151137	0.00112914600665032	65.3310560458726	222	239	239	409	NA	NA	NA	NA
"HiG_13"	"Fam107b"	0.000427725983556105	0.01703294955066	"HiG"	0.0708030612454516	0.000134096706904264	80.4971857479837	501	483	483	316	NA	NA	NA	NA
"HiG_13"	"Fam162a"	0.00115955476944645	0.0629685709601871	"HiG"	0.43206914881829	0.000818312781852823	111.615948608526	321	281	281	28	NA	NA	NA	NA
"HiG_13"	"Fam195a"	0.000439236599809653	0.00349156741599968	"HiG"	0.0498585180415628	9.44290114423538e-05	47.6395710177543	499	500	500	475	NA	NA	NA	NA
"HiG_13"	"Fam212a"	0.000302041140612292	6.52883230625627e-06	"HiG"	0.00282733574001206	5.35480253790162e-06	8	528	528	528	528	NA	NA	NA	NA
"HiG_13"	"Fam64a"	0.00169523892530014	0.0587969098032842	"HiG"	0.678943771877669	0.00128587835582892	89.8714021125877	230	212	212	232	NA	NA	NA	NA
"HiG_13"	"Fbl"	0.00369896508270506	0.235444458559904	"HiG"	1.67824262586909	0.00317848982172176	98.3967537921143	55	51	51	129	NA	NA	NA	NA
"HiG_13"	"Fbln1"	0.00102241129441258	0.022513949746559	"HiG"	0.315478316355842	0.000597496811280004	81.8525692580442	345	333	333	301	NA	NA	NA	NA
"HiG_13"	"Fbxo5"	0.00189057747961447	0.0684951451577983	"HiG"	0.727501722015525	0.00137784417048395	84.2818476720621	205	197	197	282	NA	NA	NA	NA
"HiG_13"	"Fdps"	0.000910782767488634	0.0271419087320266	"HiG"	0.243852883041813	0.000461842581518586	93.4732725095176	375	368	368	182	NA	NA	NA	NA
"HiG_13"	"Fermt2"	0.000830210791091938	0.0110741013578102	"HiG"	0.202252131217932	0.000383053278821841	73.528149093865	395	390	390	369	NA	NA	NA	NA
"HiG_13"	"Fkbp11"	0.00157647977219719	0.0741638858349002	"HiG"	0.612926984203624	0.00116084656099171	89.1315543907433	250	233	233	238	NA	NA	NA	NA
"HiG_13"	"Fkbp1a"	0.00227949211134084	0.129409538287446	"HiG"	0.937728026184506	0.00177600004959187	119.663253417874	159	152	152	8	NA	NA	NA	NA
"HiG_13"	"Fkbp4"	0.00169573194896604	0.122878965511284	"HiG"	0.700271237469934	0.001326271283087	129.336409847527	229	202	202	5	NA	NA	NA	NA
"HiG_13"	"Fli1"	0.00107041025793168	0.0156273335333139	"HiG"	0.208448662584468	0.000394789133682705	94.0677139532396	338	388	388	174	NA	NA	NA	NA
"HiG_13"	"Flt1"	0.00302445844727985	0.0972681374473124	"HiG"	1.18251799784832	0.00223961742016728	86.0935433273562	99	110	110	267	NA	NA	NA	NA
"HiG_13"	"Fn1"	0.00803288128030321	0.262749255425064	"HiG"	3.26048257653317	0.00617515639494918	77.0099985741792	3	7	7	344	NA	NA	NA	NA
"HiG_13"	"Fscn1"	0.00123378002263761	0.0211397165311926	"HiG"	0.360121463306654	0.000682048225959572	76.0586643278197	305	315	315	353	NA	NA	NA	NA
"HiG_13"	"Fstl1"	0.000894214712583884	0.0137090431489523	"HiG"	0.239947763924874	0.000454446522584988	69.6087442583716	379	370	370	388	NA	NA	NA	NA
"HiG_13"	"Fth1"	0.00179373734103101	0.0899060780312063	"HiG"	0.697408904598954	0.00132085019810408	102.612043899352	215	203	203	89	NA	NA	NA	NA
"HiG_13"	"G3bp2"	0.00119857424899333	0.072934344128102	"HiG"	0.43237869387383	0.000818899041427708	106.943210390269	313	280	280	51	NA	NA	NA	NA
"HiG_13"	"Gabarapl1"	0.000782974650478433	0.0252092021695622	"HiG"	0.213776026867126	0.000404878838763496	106.262134065444	403	385	385	59	NA	NA	NA	NA
"HiG_13"	"Gadd45g"	0.00100446575248026	0.0198000628669156	"HiG"	0.274491774546659	0.000519870785126248	90.1030934285779	353	356	356	227	NA	NA	NA	NA
"HiG_13"	"Galk1"	0.00101282731757138	0.0239803851700207	"HiG"	0.286497714798364	0.000542609308330234	81.8633237249111	349	349	349	300	NA	NA	NA	NA
"HiG_13"	"Gata2"	0.0030698526406306	0.054574513815829	"HiG"	1.05802581614011	0.00200383677299263	68.1422798565181	95	124	124	399	NA	NA	NA	NA
"HiG_13"	"Gcc2"	0.000918742564690814	0.0158092363443252	"HiG"	0.168583995393724	0.000319287870063871	72.2257580734641	372	406	406	377	NA	NA	NA	NA
"HiG_13"	"Gcsh"	0.00101992886448836	0.0375551294246081	"HiG"	0.316615318628804	0.000599650224675765	84.167478824522	346	332	332	283	NA	NA	NA	NA
"HiG_13"	"Gdi2"	0.00217283197321291	0.100812867277087	"HiG"	0.831618632778668	0.00157503528935354	95.4652450553365	177	168	168	160	NA	NA	NA	NA
"HiG_13"	"Gja1"	0.00304273844287242	0.0994340005818228	"HiG"	1.20975360903344	0.00229120001710879	91.652891966829	97	102	102	211	NA	NA	NA	NA
"HiG_13"	"Gja4"	0.00190417369647692	0.0213172075887617	"HiG"	0.644993345074692	0.0012215783050657	52.1679232492704	203	226	226	456	NA	NA	NA	NA
"HiG_13"	"Glipr2"	0.000415522076563892	0.00289055573727244	"HiG"	0.0534741108236181	0.000101276725044731	79.7377972323995	503	496	496	326	NA	NA	NA	NA
"HiG_13"	"Gmps"	0.00321283494020546	0.231444186052817	"HiG"	1.44519604183963	0.00273711371560536	95.7682562684773	86	74	74	157	NA	NA	NA	NA
"HiG_13"	"Gnai2"	0.0022075710616835	0.0403248336774282	"HiG"	0.76095471315533	0.00144120210824873	69.3896164084712	170	190	190	390	NA	NA	NA	NA
"HiG_13"	"Gnas"	0.00225420633073435	0.0444280665873611	"HiG"	0.688149345721197	0.00130331315477499	69.7445220439113	162	207	207	386	NA	NA	NA	NA
"HiG_13"	"Gnb2"	0.00156760298121742	0.0320834697852448	"HiG"	0.508659839509294	0.000963370908161541	61.5408978944137	253	260	260	425	NA	NA	NA	NA
"HiG_13"	"Gng11"	0.00161169083681677	0.0284966961394317	"HiG"	0.543951095164628	0.00103021040750877	52.6130404828061	241	249	249	454	NA	NA	NA	NA
"HiG_13"	"Gngt2"	0.00129022908176008	0.0126871605323869	"HiG"	0.391530398380171	0.00074153484541699	46.3135165013301	295	302	302	480	NA	NA	NA	NA
"HiG_13"	"Gnl3"	0.00310470213274492	0.210880176092933	"HiG"	1.42548483001455	0.00269978187502755	96.1711458027333	90	77	77	149	NA	NA	NA	NA
"HiG_13"	"Gpc3"	0.00182209456976621	0.0436691195216174	"HiG"	0.620784508576972	0.00117572823594123	81.1404004307892	212	230	230	312	NA	NA	NA	NA
"HiG_13"	"Gpi1"	0.00253029261379004	0.15486286213999	"HiG"	1.05406343985906	0.00199633227246034	108.369777008321	133	127	127	42	NA	NA	NA	NA
"HiG_13"	"Gpx1"	0.00262186490389005	0.156078400262601	"HiG"	1.09716848539184	0.00207797061627242	100.19791550609	123	118	118	113	NA	NA	NA	NA
"HiG_13"	"Gpx3"	0.00295139072479842	0.142299756177016	"HiG"	1.24118950421981	0.00235073769738599	99.0750818016613	104	96	96	122	NA	NA	NA	NA
